"Plot Title: Common_Garden_Hobo_21419292"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21419292, SEN S/N: 21274749, LBL: Soil 10cm)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21414490, LBL: Soil 2cm)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21414494, LBL: Air 1m)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21420853, LBL: Air 1m)","RH, % (LGR S/N: 21419292, SEN S/N: 21420853, LBL: Air 1m)"
1766,09/26/22 06:30:01 AM,4.402,2.530,-0.032,0.099,99.997
1767,09/26/22 07:00:01 AM,4.324,2.503,-0.032,0.078,99.997
1768,09/26/22 07:30:01 AM,4.272,2.477,-0.032,0.121,99.997
1769,09/26/22 08:00:01 AM,4.220,2.450,-0.032,0.121,99.997
1770,09/26/22 08:30:01 AM,4.168,2.423,0.273,0.400,99.997
1771,09/26/22 09:00:01 AM,4.115,2.396,1.289,1.343,95.056
1772,09/26/22 09:30:01 AM,4.063,2.396,2.477,2.695,88.270
1773,09/26/22 10:00:01 AM,4.011,2.370,3.116,3.295,86.751
1774,09/26/22 10:30:01 AM,3.958,2.343,2.584,2.780,87.864
1775,09/26/22 11:00:01 AM,3.906,2.343,6.433,6.427,79.442
1776,09/26/22 11:30:01 AM,3.854,2.343,6.839,7.220,67.291
1777,09/26/22 12:00:01 PM,3.827,2.343,8.095,9.365,63.290
1778,09/26/22 12:30:01 PM,3.775,2.316,6.914,8.464,67.536
1779,09/26/22 01:00:01 PM,3.749,2.316,5.745,6.941,73.805
1780,09/26/22 01:30:01 PM,3.696,2.289,5.668,6.684,76.255
1781,09/26/22 02:00:01 PM,3.670,2.289,7.820,8.764,70.605
1782,09/26/22 02:30:01 PM,3.643,2.236,7.845,9.129,70.233
1783,09/26/22 03:00:01 PM,3.564,2.209,8.693,9.408,71.489
1784,09/26/22 03:30:01 PM,3.538,2.182,10.026,10.587,67.529
1785,09/26/22 04:00:01 PM,3.485,2.182,8.593,8.528,76.471
1786,09/26/22 04:30:01 PM,3.433,2.182,9.336,9.579,70.893
1787,09/26/22 05:00:01 PM,3.406,2.155,9.583,9.858,68.461
1788,09/26/22 05:30:01 PM,3.380,2.209,10.173,11.917,62.383
1789,09/26/22 06:00:01 PM,3.354,2.182,10.418,10.480,69.972
1790,09/26/22 06:30:01 PM,3.327,2.128,6.737,6.791,81.971
1791,09/26/22 07:00:01 PM,3.301,2.128,7.619,7.799,67.349
1792,09/26/22 07:30:01 PM,3.274,2.074,6.535,6.663,71.708
1793,09/26/22 08:00:01 PM,3.248,1.994,6.839,6.770,66.548
1794,09/26/22 08:30:01 PM,3.221,1.967,6.611,6.555,66.973
1795,09/26/22 09:00:01 PM,3.221,1.886,6.026,6.148,67.907
1796,09/26/22 09:30:01 PM,3.195,1.832,4.037,4.196,78.694
1797,09/26/22 10:00:01 PM,3.168,1.805,3.722,3.810,81.811
1798,09/26/22 10:30:01 PM,3.142,1.751,4.506,4.410,76.942
1799,09/26/22 11:00:01 PM,3.116,1.751,2.316,2.480,84.417
1800,09/26/22 11:30:01 PM,3.116,1.778,4.921,5.011,71.826
1801,09/27/22 12:00:01 AM,3.089,1.697,1.398,1.622,85.231
1802,09/27/22 12:30:01 AM,3.063,1.615,-0.199,0.014,93.317
1803,09/27/22 01:00:01 AM,3.036,1.561,0.797,0.979,87.964
1804,09/27/22 01:30:01 AM,3.036,1.534,1.180,1.022,85.890
1805,09/27/22 02:00:01 AM,3.009,1.480,3.142,2.909,74.339
1806,09/27/22 02:30:01 AM,2.983,1.453,1.262,1.472,81.038
1807,09/27/22 03:00:01 AM,2.956,1.371,-0.143,-0.029,86.513
1808,09/27/22 03:30:01 AM,2.930,1.317,-0.143,-0.136,88.020
1809,09/27/22 04:00:01 AM,2.903,1.235,0.356,0.743,86.897
1810,09/27/22 04:30:01 AM,2.877,1.180,0.079,0.057,90.336
1811,09/27/22 05:00:01 AM,2.850,1.153,0.825,0.700,87.767
1812,09/27/22 05:30:01 AM,2.823,1.099,-0.143,-0.008,84.770
1813,09/27/22 06:00:01 AM,2.823,1.044,-2.771,-2.624,94.034
1814,09/27/22 06:30:01 AM,2.797,0.989,-2.334,-2.195,93.092
1815,09/27/22 07:00:01 AM,2.770,0.934,-2.625,-2.539,94.450
1816,09/27/22 07:30:01 AM,2.717,0.907,-0.732,-0.608,88.304
1817,09/27/22 08:00:01 AM,2.717,0.907,-0.199,-0.265,87.604
1818,09/27/22 08:30:01 AM,2.690,0.852,-0.648,-0.415,84.274
1819,09/27/22 09:00:01 AM,2.664,0.825,-1.929,-1.767,89.763
1820,09/27/22 09:30:01 AM,2.637,0.797,-0.930,-0.930,88.295
1821,09/27/22 10:00:01 AM,2.584,0.825,0.577,0.571,81.019
1822,09/27/22 10:30:01 AM,2.584,0.825,1.044,1.172,80.938
1823,09/27/22 11:00:01 AM,2.557,0.852,4.999,4.582,71.725
1824,09/27/22 11:30:01 AM,2.530,0.989,7.945,7.499,56.779
1825,09/27/22 12:00:01 PM,2.530,1.398,8.593,10.802,45.492
1826,09/27/22 12:30:01 PM,2.530,1.967,9.977,12.196,41.050
1827,09/27/22 01:00:01 PM,2.530,2.477,11.832,14.169,36.590
1828,09/27/22 01:30:01 PM,2.584,3.036,11.832,14.577,35.454
1829,09/27/22 02:00:01 PM,2.637,3.433,11.005,13.590,39.507
1830,09/27/22 02:30:01 PM,2.690,4.246,13.185,15.864,32.831
1831,09/27/22 03:00:01 PM,2.744,4.350,10.541,12.346,37.801
1832,09/27/22 03:30:01 PM,2.823,5.437,13.570,16.228,32.566
1833,09/27/22 04:00:01 PM,2.903,6.051,12.171,14.126,35.216
1834,09/27/22 04:30:01 PM,2.983,6.102,12.001,13.740,33.094
1835,09/27/22 05:00:01 PM,3.063,6.051,11.880,12.968,34.282
1836,09/27/22 05:30:01 PM,3.168,5.514,11.053,12.475,36.101
1837,09/27/22 06:00:01 PM,3.221,4.766,11.224,11.874,38.350
1838,09/27/22 06:30:01 PM,3.274,4.376,10.492,11.145,42.123
1839,09/27/22 07:00:01 PM,3.301,3.722,8.643,9.000,46.818
1840,09/27/22 07:30:01 PM,3.327,2.877,4.947,5.054,57.559
1841,09/27/22 08:00:01 PM,3.274,2.343,3.906,4.089,58.355
1842,09/27/22 08:30:01 PM,3.248,1.724,1.778,1.987,67.643
1843,09/27/22 09:00:01 PM,3.168,1.453,1.561,1.730,69.198
1844,09/27/22 09:30:01 PM,3.063,1.317,2.744,2.909,64.602
1845,09/27/22 10:00:01 PM,2.983,1.180,1.453,1.601,70.407
1846,09/27/22 10:30:01 PM,2.903,1.017,0.439,0.550,73.292
1847,09/27/22 11:00:01 PM,2.823,0.880,-0.704,-0.544,77.949
1848,09/27/22 11:30:01 PM,2.744,0.742,-1.299,-1.123,79.368
1849,09/28/22 12:00:01 AM,2.690,0.632,-1.900,-1.767,82.884
1850,09/28/22 12:30:01 AM,2.610,0.550,-1.641,-1.552,81.541
1851,09/28/22 01:00:01 AM,2.530,0.467,-1.842,-1.788,81.057
1852,09/28/22 01:30:01 AM,2.477,0.412,-2.189,-2.067,84.118
1853,09/28/22 02:00:01 AM,2.423,0.356,-2.654,-2.667,85.466
1854,09/28/22 02:30:01 AM,2.370,0.329,-2.566,-2.410,83.656
1855,09/28/22 03:00:01 AM,2.316,0.273,-3.006,-2.946,84.308
1856,09/28/22 03:30:01 AM,2.262,0.218,-2.654,-2.603,88.029
1857,09/28/22 04:00:01 AM,2.209,0.163,-3.717,-3.568,90.596
1858,09/28/22 04:30:01 AM,2.155,0.135,-3.065,-2.925,84.564
1859,09/28/22 05:00:01 AM,2.128,0.107,-3.124,-3.010,88.284
1860,09/28/22 05:30:01 AM,2.074,0.051,-2.830,-2.753,87.662
1861,09/28/22 06:00:01 AM,2.047,0.024,-2.976,-2.860,88.847
1862,09/28/22 06:30:01 AM,1.994,-0.004,-3.717,-3.504,88.281
1863,09/28/22 07:00:01 AM,1.967,-0.032,-3.777,-3.590,89.442
1864,09/28/22 07:30:01 AM,1.940,-0.060,-3.956,-3.761,91.215
1865,09/28/22 08:00:01 AM,1.913,-0.088,-4.227,-4.104,90.188
1866,09/28/22 08:30:01 AM,1.886,-0.143,-4.257,-4.104,90.861
1867,09/28/22 09:00:01 AM,1.832,-0.143,-2.830,-2.775,87.636
1868,09/28/22 09:30:01 AM,1.805,-0.116,2.584,2.416,65.620
1869,09/28/22 10:00:01 AM,1.778,-0.116,3.063,3.360,62.992
1870,09/28/22 10:30:01 AM,1.724,-0.060,8.891,8.764,39.655
1871,09/28/22 11:00:01 AM,1.724,-0.032,9.287,11.982,32.535
1872,09/28/22 11:30:01 AM,1.697,-0.004,9.829,11.038,34.101
1873,09/28/22 12:00:01 PM,1.670,-0.004,13.353,14.427,29.830
1874,09/28/22 12:30:01 PM,1.670,-0.004,9.188,11.209,38.607
1875,09/28/22 01:00:01 PM,1.670,0.024,8.469,10.609,38.431
1876,09/28/22 01:30:01 PM,1.670,1.180,6.990,8.636,43.706
1877,09/28/22 02:00:01 PM,1.670,1.967,9.139,10.931,36.626
1878,09/28/22 02:30:01 PM,1.724,2.557,9.188,11.531,35.363
1879,09/28/22 03:00:01 PM,1.778,2.101,9.879,10.759,40.175
1880,09/28/22 03:30:01 PM,1.832,3.749,9.534,11.209,40.464
1881,09/28/22 04:00:01 PM,1.967,3.775,7.569,8.464,47.912
1882,09/28/22 04:30:01 PM,2.101,3.512,6.788,7.413,49.757
1883,09/28/22 05:00:01 PM,2.236,3.354,6.712,7.263,49.088
1884,09/28/22 05:30:01 PM,2.316,3.221,6.788,7.220,50.381
1885,09/28/22 06:00:01 PM,2.396,3.116,6.813,7.070,50.837
1886,09/28/22 06:30:01 PM,2.450,3.433,9.583,10.459,42.255
1887,09/28/22 07:00:01 PM,2.503,3.854,8.916,9.472,45.106
1888,09/28/22 07:30:01 PM,2.584,3.116,6.077,6.234,54.668
1889,09/28/22 08:00:01 PM,2.610,2.530,5.924,5.848,56.925
1890,09/28/22 08:30:01 PM,2.637,2.074,4.792,4.754,55.213
1891,09/28/22 09:00:01 PM,2.610,1.425,1.099,1.215,69.569
1892,09/28/22 09:30:01 PM,2.557,0.989,0.852,1.000,71.148
1893,09/28/22 10:00:01 PM,2.477,0.770,-0.591,-0.329,75.926
1894,09/28/22 10:30:01 PM,2.396,0.687,-0.930,-0.801,78.338
1895,09/28/22 11:00:01 PM,2.316,0.605,-0.004,0.164,73.397
1896,09/28/22 11:30:01 PM,2.262,0.550,0.356,0.400,70.042
1897,09/29/22 12:00:01 AM,2.182,0.495,-0.032,0.014,72.357
1898,09/29/22 12:30:01 AM,2.101,0.439,-0.088,0.014,72.073
1899,09/29/22 01:00:01 AM,2.074,0.412,-0.507,-0.415,73.666
1900,09/29/22 01:30:01 AM,2.021,0.384,0.190,0.164,69.213
1901,09/29/22 02:00:01 AM,1.967,0.384,2.262,2.244,58.276
1902,09/29/22 02:30:01 AM,1.940,0.384,2.557,2.566,58.181
1903,09/29/22 03:00:01 AM,1.886,0.412,4.454,4.453,51.850
1904,09/29/22 03:30:01 AM,1.832,0.495,5.102,5.118,60.647
1905,09/29/22 04:00:01 AM,1.832,0.577,5.282,5.247,57.923
1906,09/29/22 04:30:01 AM,1.805,0.605,4.844,4.861,58.056
1907,09/29/22 05:00:01 AM,1.805,0.687,5.796,5.676,58.779
1908,09/29/22 05:30:01 AM,1.778,0.934,6.889,7.134,59.522
1909,09/29/22 06:00:01 AM,1.778,0.989,6.331,6.469,64.567
1910,09/29/22 06:30:01 AM,1.778,1.099,7.645,7.413,64.753
1911,09/29/22 07:00:01 AM,1.832,1.126,6.357,6.384,71.731
1912,09/29/22 07:30:01 AM,1.832,1.262,6.636,6.555,70.605
1913,09/29/22 08:00:01 AM,1.859,1.153,6.077,5.869,75.572
1914,09/29/22 08:30:01 AM,1.859,1.262,6.281,6.105,73.635
1915,09/29/22 09:00:01 AM,1.886,1.398,6.433,6.448,73.095
1916,09/29/22 09:30:01 AM,1.886,1.534,7.419,7.628,67.807
1917,09/29/22 10:00:01 AM,1.913,1.697,7.444,7.413,69.203
1918,09/29/22 10:30:01 AM,1.940,1.994,9.534,9.815,60.317
1919,09/29/22 11:00:01 AM,1.967,2.610,10.026,11.381,55.640
1920,09/29/22 11:30:01 AM,2.021,3.327,10.907,12.132,51.067
1921,09/29/22 12:00:01 PM,2.128,4.220,12.944,14.105,46.041
1922,09/29/22 12:30:01 PM,2.262,6.535,13.906,15.971,43.760
1923,09/29/22 01:00:01 PM,2.450,7.895,16.439,17.065,39.440
1924,09/29/22 01:30:01 PM,2.690,9.064,14.002,16.207,43.778
1925,09/29/22 02:00:01 PM,3.009,9.903,14.218,16.164,43.285
1926,09/29/22 02:30:01 PM,3.327,10.467,13.425,13.955,48.008
1927,09/29/22 03:00:01 PM,3.670,9.485,12.703,13.054,51.608
1928,09/29/22 03:30:01 PM,3.985,8.792,14.433,14.877,42.533
1929,09/29/22 04:00:01 PM,4.220,9.657,14.625,15.006,43.659
1930,09/29/22 04:30:01 PM,4.480,8.891,12.340,12.389,52.280
1931,09/29/22 05:00:01 PM,4.688,9.287,13.329,13.655,48.746
1932,09/29/22 05:30:01 PM,4.844,8.817,12.558,12.861,51.305
1933,09/29/22 06:00:01 PM,4.999,8.170,12.195,12.175,53.361
1934,09/29/22 06:30:01 PM,5.102,7.820,11.443,11.617,55.082
1935,09/29/22 07:00:01 PM,5.205,7.116,10.026,10.201,59.252
1936,09/29/22 07:30:01 PM,5.205,6.306,8.841,8.829,63.893
1937,09/29/22 08:00:01 PM,5.179,5.693,8.469,8.614,64.379
1938,09/29/22 08:30:01 PM,5.128,5.257,8.494,8.722,65.501
1939,09/29/22 09:00:01 PM,5.050,4.558,6.204,6.255,75.102
1940,09/29/22 09:30:01 PM,4.947,4.194,5.024,5.311,75.505
1941,09/29/22 10:00:01 PM,4.844,3.591,2.530,2.716,86.517
1942,09/29/22 10:30:01 PM,4.688,3.089,2.182,2.309,87.851
1943,09/29/22 11:00:01 PM,4.558,2.797,2.584,2.802,84.974
1944,09/29/22 11:30:01 PM,4.402,2.530,3.906,3.960,82.081
1945,09/30/22 12:00:01 AM,4.246,2.289,4.089,4.175,76.515
1946,09/30/22 12:30:01 AM,4.089,2.074,5.949,5.247,72.491
1947,09/30/22 01:00:01 AM,3.958,1.832,2.021,2.287,80.978
1948,09/30/22 01:30:01 AM,3.854,1.534,0.880,1.000,84.894
1949,09/30/22 02:00:01 AM,3.696,1.507,2.770,3.038,72.966
1950,09/30/22 02:30:01 AM,3.564,1.262,0.079,0.271,82.481
1951,09/30/22 03:00:01 AM,3.433,1.126,0.024,0.207,83.978
1952,09/30/22 03:30:01 AM,3.327,1.044,0.577,0.679,83.175
1953,09/30/22 04:00:01 AM,3.221,0.989,0.356,0.550,83.447
1954,09/30/22 04:30:01 AM,3.116,0.880,-0.873,-0.651,84.833
1955,09/30/22 05:00:01 AM,3.009,0.825,-0.563,-0.437,86.445
1956,09/30/22 05:30:01 AM,2.903,0.770,-0.199,0.035,87.593
1957,09/30/22 06:00:01 AM,2.797,0.687,-1.043,-0.823,89.187
1958,09/30/22 06:30:01 AM,2.744,0.632,-1.157,-0.973,88.606
1959,09/30/22 07:00:01 AM,2.664,0.577,-1.043,-0.887,90.312
1960,09/30/22 07:30:01 AM,2.584,0.550,2.956,2.695,83.085
1961,09/30/22 08:00:01 AM,2.503,0.550,1.507,1.708,82.060
1962,09/30/22 08:30:01 AM,2.423,0.550,2.690,2.738,80.465
1963,09/30/22 09:00:01 AM,2.370,0.605,5.231,5.397,70.507
1964,09/30/22 09:30:01 AM,2.316,0.687,7.645,7.885,60.784
1965,09/30/22 10:00:01 AM,2.262,0.852,7.695,9.022,54.710
1966,09/30/22 10:30:01 AM,2.262,1.153,7.870,10.116,52.857
1967,09/30/22 11:00:01 AM,2.209,1.670,8.543,10.416,52.810
1968,09/30/22 11:30:01 AM,2.262,2.450,9.386,10.609,52.448
1969,09/30/22 12:00:01 PM,2.316,3.932,9.410,10.437,52.500
1970,09/30/22 12:30:01 PM,2.423,4.999,9.287,10.266,56.371
1971,09/30/22 01:00:01 PM,2.610,5.591,9.386,10.223,53.034
1972,09/30/22 01:30:01 PM,2.823,5.898,9.706,10.352,52.114
1973,09/30/22 02:00:01 PM,3.036,6.102,9.336,9.923,54.212
1974,09/30/22 02:30:01 PM,3.221,6.357,9.682,10.159,50.907
1975,09/30/22 03:00:01 PM,3.433,6.306,9.114,9.665,54.990
1976,09/30/22 03:30:01 PM,3.591,6.306,9.238,9.730,54.682
1977,09/30/22 04:00:01 PM,3.749,6.331,9.336,9.730,52.998
1978,09/30/22 04:30:01 PM,3.906,6.153,8.593,9.000,58.116
1979,09/30/22 05:00:01 PM,4.011,5.872,8.120,8.400,61.408
1980,09/30/22 05:30:01 PM,4.115,5.591,7.720,7.928,63.899
1981,09/30/22 06:00:01 PM,4.168,5.334,7.469,7.649,63.485
1982,09/30/22 06:30:01 PM,4.220,5.050,7.066,7.199,61.714
1983,09/30/22 07:00:01 PM,4.220,4.766,6.306,6.469,64.471
1984,09/30/22 07:30:01 PM,4.246,4.532,5.437,5.569,70.022
1985,09/30/22 08:00:01 PM,4.220,4.350,6.357,6.405,62.666
1986,09/30/22 08:30:01 PM,4.194,4.246,5.898,6.019,67.080
1987,09/30/22 09:00:01 PM,4.168,4.220,5.975,6.083,76.062
1988,09/30/22 09:30:01 PM,4.168,4.115,4.454,4.561,86.215
1989,09/30/22 10:00:01 PM,4.115,3.985,3.749,3.917,91.859
1990,09/30/22 10:30:01 PM,4.115,3.854,3.327,3.445,93.802
1991,09/30/22 11:00:01 PM,4.063,3.696,2.744,2.866,94.928
1992,09/30/22 11:30:01 PM,4.037,3.380,2.155,2.287,97.133
1993,10/01/22 12:00:01 AM,4.011,3.089,1.507,1.622,98.155
1994,10/01/22 12:30:01 AM,3.958,2.877,1.126,1.258,98.856
1995,10/01/22 01:00:01 AM,3.880,2.717,0.880,1.000,99.355
1996,10/01/22 01:30:01 AM,3.801,2.370,0.687,0.829,99.811
1997,10/01/22 02:00:01 AM,3.749,2.182,0.660,0.786,99.997
1998,10/01/22 02:30:01 AM,3.643,1.994,0.301,0.421,99.997
1999,10/01/22 03:00:01 AM,3.564,1.670,0.384,0.486,99.997
2000,10/01/22 03:30:01 AM,3.459,1.425,0.218,0.378,99.997
2001,10/01/22 04:00:01 AM,3.327,1.371,0.190,0.335,99.997
2002,10/01/22 04:30:01 AM,3.221,1.453,0.522,0.614,99.997
2003,10/01/22 05:00:01 AM,3.142,1.561,0.577,0.657,99.997
2004,10/01/22 05:30:01 AM,3.063,1.697,1.289,1.365,98.929
2005,10/01/22 06:00:01 AM,3.009,1.859,1.886,1.944,98.296
2006,10/01/22 06:30:01 AM,2.956,1.913,1.967,2.030,97.078
2007,10/01/22 07:00:01 AM,2.956,1.832,2.155,2.223,95.747
2008,10/01/22 07:30:01 AM,2.930,1.588,1.994,2.030,96.767
2009,10/01/22 08:00:01 AM,2.903,1.480,0.962,1.086,97.881
2010,10/01/22 08:30:01 AM,2.850,1.262,1.561,1.622,99.953
2011,10/01/22 09:00:01 AM,2.797,1.208,2.690,2.609,94.372
2012,10/01/22 09:30:01 AM,2.744,1.480,4.115,4.518,86.925
2013,10/01/22 10:00:01 AM,2.717,1.994,6.458,7.091,78.810
2014,10/01/22 10:30:01 AM,2.690,2.262,5.770,7.821,70.028
2015,10/01/22 11:00:01 AM,2.690,2.850,6.535,7.306,71.342
2016,10/01/22 11:30:01 AM,2.744,3.643,8.295,8.679,69.601
2017,10/01/22 12:00:01 PM,2.823,5.128,11.394,12.925,56.712
2018,10/01/22 12:30:01 PM,2.983,5.796,8.543,9.923,66.575
2019,10/01/22 01:00:01 PM,3.168,7.745,11.370,13.054,56.092
2020,10/01/22 01:30:01 PM,3.380,8.941,10.883,12.303,58.299
2021,10/01/22 02:00:01 PM,3.670,10.590,13.762,15.113,43.682
2022,10/01/22 02:30:01 PM,3.985,9.928,10.051,10.587,57.870
2023,10/01/22 03:00:01 PM,4.324,9.213,10.467,10.845,51.182
2024,10/01/22 03:30:01 PM,4.610,9.731,12.751,13.054,46.819
2025,10/01/22 04:00:01 PM,4.844,11.078,14.625,15.799,42.077
2026,10/01/22 04:30:01 PM,5.102,11.540,15.485,17.472,41.846
2027,10/01/22 05:00:01 PM,5.411,11.127,12.098,12.689,58.204
2028,10/01/22 05:30:01 PM,5.693,10.883,14.721,15.392,51.084
2029,10/01/22 06:00:01 PM,5.924,10.247,10.907,11.681,61.302
2030,10/01/22 06:30:01 PM,6.102,9.534,9.879,10.309,65.824
2031,10/01/22 07:00:01 PM,6.204,8.469,8.941,8.786,66.035
2032,10/01/22 07:30:01 PM,6.230,6.763,3.801,3.810,84.692
2033,10/01/22 08:00:01 PM,6.179,5.591,3.591,3.531,83.598
2034,10/01/22 08:30:01 PM,6.051,4.895,3.221,3.467,71.981
2035,10/01/22 09:00:01 PM,5.898,4.324,3.564,3.703,70.951
2036,10/01/22 09:30:01 PM,5.719,3.958,3.327,3.531,69.296
2037,10/01/22 10:00:01 PM,5.514,3.775,3.801,4.003,67.445
2038,10/01/22 10:30:01 PM,5.334,3.459,5.437,5.226,60.285
2039,10/01/22 11:00:01 PM,5.154,3.354,4.220,4.325,66.218
2040,10/01/22 11:30:01 PM,4.999,3.009,3.643,3.724,67.037
2041,10/02/22 12:00:01 AM,4.818,2.770,4.895,4.625,63.684
2042,10/02/22 12:30:01 AM,4.688,2.584,2.797,2.931,70.686
2043,10/02/22 01:00:01 AM,4.532,2.717,5.128,4.990,61.613
2044,10/02/22 01:30:01 AM,4.376,2.503,3.749,3.982,64.529
2045,10/02/22 02:00:01 AM,4.272,2.236,4.947,4.797,60.639
2046,10/02/22 02:30:01 AM,4.168,2.316,4.324,4.432,69.262
2047,10/02/22 03:00:01 AM,4.063,2.155,2.823,2.780,71.038
2048,10/02/22 03:30:01 AM,3.958,2.021,3.670,3.853,66.050
2049,10/02/22 04:00:01 AM,3.854,1.994,2.503,2.716,68.214
2050,10/02/22 04:30:01 AM,3.749,1.805,2.610,2.716,68.621
2051,10/02/22 05:00:01 AM,3.670,1.588,1.153,1.301,74.229
2052,10/02/22 05:30:01 AM,3.591,1.262,0.301,0.357,77.885
2053,10/02/22 06:00:01 AM,3.459,1.126,1.940,2.030,70.031
2054,10/02/22 06:30:01 AM,3.380,1.071,-0.451,-0.265,77.765
2055,10/02/22 07:00:01 AM,3.274,0.989,-0.591,-0.458,77.691
2056,10/02/22 07:30:01 AM,3.168,0.880,0.412,0.421,73.332
2057,10/02/22 08:00:01 AM,3.063,0.797,-0.591,-0.544,77.769
2058,10/02/22 08:30:01 AM,2.983,0.715,0.742,0.292,80.417
2059,10/02/22 09:00:01 AM,2.903,0.660,-0.648,-0.694,81.978
2060,10/02/22 09:30:01 AM,2.823,0.687,4.740,4.325,62.203
2061,10/02/22 10:00:01 AM,2.744,0.825,5.411,6.083,58.033
2062,10/02/22 10:30:01 AM,2.690,1.153,7.015,8.443,49.651
2063,10/02/22 11:00:01 AM,2.637,1.615,7.444,9.129,50.074
2064,10/02/22 11:30:01 AM,2.637,2.262,7.670,8.936,53.819
2065,10/02/22 12:00:01 PM,2.664,3.827,8.568,9.880,49.166
2066,10/02/22 12:30:01 PM,2.770,5.796,10.761,12.196,42.045
2067,10/02/22 01:00:01 PM,2.930,7.469,11.102,12.818,39.983
2068,10/02/22 01:30:01 PM,3.195,8.792,12.654,14.062,38.904
2069,10/02/22 02:00:01 PM,3.459,9.977,12.678,14.105,42.071
2070,10/02/22 02:30:01 PM,3.775,10.247,12.920,14.448,39.022
2071,10/02/22 03:00:01 PM,4.115,10.687,11.880,13.354,39.925
2072,10/02/22 03:30:01 PM,4.454,10.712,12.920,14.019,42.597
2073,10/02/22 04:00:01 PM,4.766,10.980,13.906,14.126,40.267
2074,10/02/22 04:30:01 PM,5.076,9.952,13.161,13.247,42.780
2075,10/02/22 05:00:01 PM,5.334,9.706,12.389,12.625,41.308
2076,10/02/22 05:30:01 PM,5.514,8.916,12.122,12.067,46.380
2077,10/02/22 06:00:01 PM,5.668,8.369,11.394,11.145,45.737
2078,10/02/22 06:30:01 PM,5.770,7.544,8.916,9.000,55.891
2079,10/02/22 07:00:01 PM,5.796,6.408,7.192,7.349,61.614
2080,10/02/22 07:30:01 PM,5.770,5.642,6.077,6.212,66.050
2081,10/02/22 08:00:01 PM,5.668,4.973,4.844,5.032,67.996
2082,10/02/22 08:30:01 PM,5.565,4.584,5.642,5.526,66.439
2083,10/02/22 09:00:01 PM,5.411,4.168,5.514,5.440,70.701
2084,10/02/22 09:30:01 PM,5.257,4.089,5.872,5.933,69.601
2085,10/02/22 10:00:01 PM,5.154,3.643,3.538,3.724,76.474
2086,10/02/22 10:30:01 PM,4.999,3.274,1.507,1.579,82.708
2087,10/02/22 11:00:01 PM,4.895,2.903,0.632,0.764,83.040
2088,10/02/22 11:30:01 PM,4.740,2.503,0.135,0.357,85.684
2089,10/03/22 12:00:01 AM,4.584,2.182,0.384,0.593,86.560
2090,10/03/22 12:30:01 AM,4.428,2.396,3.459,3.638,80.612
2091,10/03/22 01:00:01 AM,4.298,2.021,0.577,0.764,90.039
2092,10/03/22 01:30:01 AM,4.168,1.697,1.480,1.215,95.457
2093,10/03/22 02:00:01 AM,4.037,1.994,2.930,2.888,89.151
2094,10/03/22 02:30:01 AM,3.932,1.697,0.079,0.185,90.309
2095,10/03/22 03:00:01 AM,3.827,1.317,-1.270,-1.145,94.350
2096,10/03/22 03:30:01 AM,3.696,1.208,-1.900,-1.745,95.138
2097,10/03/22 04:00:01 AM,3.591,1.208,-0.535,-0.415,93.523
2098,10/03/22 04:30:01 AM,3.485,1.180,0.687,0.914,91.362
2099,10/03/22 05:00:01 AM,3.380,1.017,-0.367,-0.115,92.244
2100,10/03/22 05:30:01 AM,3.274,1.017,3.142,3.038,89.758
2101,10/03/22 06:00:01 AM,3.168,1.262,3.696,3.724,86.503
2102,10/03/22 06:30:01 AM,3.116,1.289,3.538,3.467,84.883
2103,10/03/22 07:00:01 AM,3.036,1.208,2.262,2.416,88.756
2104,10/03/22 07:30:01 AM,2.983,1.235,3.459,3.338,86.503
2105,10/03/22 08:00:01 AM,2.930,1.208,2.155,2.351,86.065
2106,10/03/22 08:30:01 AM,2.903,1.044,0.495,0.614,89.218
2107,10/03/22 09:00:01 AM,2.823,0.934,0.384,0.486,90.611
2108,10/03/22 09:30:01 AM,2.770,1.153,4.011,3.381,80.536
2109,10/03/22 10:00:01 AM,2.717,1.588,7.242,7.928,64.845
2110,10/03/22 10:30:01 AM,2.690,2.155,7.041,8.636,62.631
2111,10/03/22 11:00:01 AM,2.690,2.744,8.394,9.966,59.420
2112,10/03/22 11:30:01 AM,2.717,3.617,9.485,10.587,55.352
2113,10/03/22 12:00:01 PM,2.823,4.973,10.394,11.767,51.130
2114,10/03/22 12:30:01 PM,2.956,6.535,10.956,12.389,50.997
2115,10/03/22 01:00:01 PM,3.168,7.945,11.346,12.882,50.358
2116,10/03/22 01:30:01 PM,3.406,9.015,12.219,13.826,46.961
2117,10/03/22 02:00:01 PM,3.696,10.001,12.847,14.041,45.895
2118,10/03/22 02:30:01 PM,4.011,10.736,12.968,14.427,45.249
2119,10/03/22 03:00:01 PM,4.324,11.224,13.257,14.534,42.098
2120,10/03/22 03:30:01 PM,4.662,11.734,13.618,15.220,47.051
2121,10/03/22 04:00:01 PM,4.999,11.759,14.026,15.349,40.995
2122,10/03/22 04:30:01 PM,5.334,11.613,14.242,15.349,40.308
2123,10/03/22 05:00:01 PM,5.642,11.346,14.816,15.413,35.204
